system_id,sentence
1357,原文標題
1357,在線今年衰退成定局，設計廠為明年備賽
1357,原文連結
1357,///
1357,發布時間
1357,//
1357,記者署名
1357,新聞記者趙慶翔報導
1357,原文內容
1357,時序推進到六月中旬，第季小反彈的力道也難減今年設計廠商普遍面對衰退的壓力，
1357,且多重雜音之下，使得第季傳統旺季的期待度不大，今年結局大致底定
1357,目前普遍設
1357,計廠商將重點放在明年，加上今年基期降低，明年力拼成長的信心度增，也開始與晶圓代
1357,工廠洽談明年產能
1357,針對下半年的旺季效應，業內高層分析，由於在半導體產業當中，智慧型手機仍佔大宗，
1357,但短期市場需求疲軟，且供應鏈當中記憶體的庫存仍高，造成傳統旺季表現難旺，僅會出
1357,現小幅度的增溫，力道大不如從前
1357,由於晶圓代工廠價格不鬆口，利潤不鬆手，使得設計廠商面對客戶砍價與成本高檔之下
1357,，毛利率壓力造成今年獲利的壓力
1357,針對明年的營運重點，設計廠商寄望新產品的發酵
1357,，這將是影響著毛利率與獲利的關鍵點
1357,設計業者仍看好，在明年晶圓代工廠成熟製程產能量不成問題的時候，更是要加大力道
1357,爭取市佔率增加新產品投片的時間
1357,因此，先前新產品的開發，也將在明年成為決勝點
1357,因此，以明年的投片量來看，幾乎台廠已經底定明年的產能量會比起今年小幅增加
1357,要爭取市佔率，除了靠產品的成本效能來競爭之外，在大環境局面上也有值得期待的風
1357,，美中關係緊張之下，使得中國當地設計廠商面對走出中國市場的壓力，綁手綁腳之下
1357,，使得台廠獲得更大的機會
1357,業內分析，中國當地設計廠由於有政府補貼，加上今年庫存普遍高，因此殺價殺得血流
1357,成河也甘願，但對於台廠來說，不可能跟進殺價，只能靠品質來爭取海外市場的機會
1357,由於中國內需市場佔全球大約僅，因此台廠的機會則會在其餘的的市場上
1357,但同時面對國際大廠的壓力之下，設計廠商認為，台灣廠商具有小而美的優勢，產品性
1357,價比更具優勢，且有許多應用是國際廠商並不重視的領域，就是台廠的機會點
1357,以車用市場來說，在電動車大勢下，當中車用半導體的市場大，人人都想來分杯羹，驗證
1357,時間長起碼年才會導入車廠當中，但是生命週期長達年，更具有穩定的訂單量
1357,業內高層舉例，如果國際大廠可以吃肉，那台廠就要搶湯喝，就算只是肉湯，也足以滋補
1357,，畢竟台廠規模小，且過去多是消費性市場為多，儘管毛利率可能不定高於消費性產品
1357,，但幾乎是倍增的紅利，更能達到分散風險
1357,整體來說，設計廠商備戰明年營運，加上屆時供應鏈庫存水位恢復正常，力拼新產品發
1357,酵，營運有望回歸到成長的軌道
1357,心得/評論
1357,"設計廠今年除了面臨下游庫存問題以外,還要面臨對岸的殺價競爭"
1357,"今年旺季恐怕難旺,只能備戰明年營運，"
1357,加上屆時供應鏈庫存水位恢復正常，力拼新產品發酵，營運有望回歸到成長的軌道
1357,明年真的有辦法旺季很旺嗎
1358,//////
1358,股票代號裕隆
1358,公司名稱裕隆汽車製造股份有限公司
1358,產業別汽車工業
1358,申購開始日//
1358,申購截止日
1358,//
1358,扣款日//
1358,抽籤日//
1358,未中籤退款日//
1358,撥券日期//
1358,承銷價元
1358,承銷張數
1358,","
1358,張
1358,申購張數張扣款金額
1358,","
1358,元
1358,主辦券商凱基
1358,發行市場上市增資
1358,今日收盤價元
1358,價差元
1358,~~~~~
1358,公司大家都很熟專做汽車零件保修
1358,阿蛤蜊概念股電動車衝起來
1358,抽籤張數超級多的雖然錢要卡過端午連假
1358,分母們同抽起來抽起來選個吧~~~
1359,標題外資買賣超排行
1359,來源台灣證交所
1359,網址
1359,////
1359,內文
1359,買超
1359,"華航,"
1359,"聯電,"
1359,"大成鋼,"
1359,"台積電,"
1359,"彰銀,"
1359,"大同,"
1359,"群創,"
1359,"元大台灣,"
1359,"欣興,"
1359,"堤維西,"
1359,"中興電,"
1359,"國泰台灣,"
1359,"華新,"
1359,"日月光投控,"
1359,"漢翔,"
1359,"國泰永續高股息,"
1359,"和碩,"
1359,"仁寶,"
1359,"國泰智能電動車,"
1359,"神達,"
1359,"台泥,"
1359,"元大台灣反,"
1359,"力積電,"
1359,"宏碁,"
1359,"中環,"
1359,"微星,"
1359,"兆豐金,"
1359,"台玻,"
1359,"金寶,"
1359,"富邦恒生國企正,"
1359,"永豐金,"
1359,"美時,"
1359,"中電,"
1359,"遠傳,"
1359,"玉山金,"
1359,"國巨,"
1359,"詮,"
1359,"智原,"
1359,"廣達,"
1359,"中華,"
1359,"南港,"
1359,"新唐,"
1359,"總太,"
1359,"正新,"
1359,"永豐餘,"
1359,"元大台灣高息低波,"
1359,"星通,"
1359,"長榮航太,"
1359,"所羅門,"
1359,"定穎投控,"
1359,賣超
1359,"群益台灣精選高息,"
1359,"開發金,"
1359,"友達,"
1359,"晟銘電,"
1359,"大亞,"
1359,"復華富時不動產,"
1359,"第金,"
1359,"威強電,"
1359,"飛宏,"
1359,"期街口布蘭特正,"
1359,"友訊,"
1359,"建準,"
1359,"威健,"
1359,"聯發科,"
1359,"聯合再生,"
1359,"彩晶,"
1359,"正文,"
1359,"國泰金,"
1359,"華邦電,"
1359,"奇鋐,"
1359,"中信中國高股息,"
1359,"凌陽,"
1359,"群光,"
1359,"偉訓,"
1359,"中租,"
1359,"富邦金,"
1359,"麗清,"
1359,"亞力,"
1359,"旺宏,"
1359,"台達電,"
1359,"台灣大,"
1359,"康舒,"
1359,"中石化,"
1359,"聯詠,"
1359,"中信金,"
1359,"啟碁,"
1359,"和桐,"
1359,"立德,"
1359,"輔信,"
1359,"連宇,"
1359,"元大高股息,"
1360,原文標題
1360,亞系外資調高台達電目標價至元推升股價續飆天價
1360,原文連結
1360,//////
1360,__
1360,發布時間
1360,//
1360,記者署名
1360,經濟日報記者楊伶雯台北即時報導
1360,原文內容
1360,熱潮持續發燒，台達電董事長海英俊透露下半年伺服器急單湧進下，預期將
1360,自今年第季發酵至明年，今年伺服器相關營收至少年增~成，除了美系外資點名看好之
1360,外，亞系外資最新報告重申買進評等，由將目標價由元調高至元
1360,熱潮席捲全球，推升相關公司的股價持續往上漲，台達電今日開高走高，早盤以
1360,元開出，度拉升至元，上漲元，漲幅，續創歷史新高價，盤中維持上漲
1360,表現，漲幅
1360,台達電董事長海英俊認為，伺服器趨勢才剛開始，台達電下半年伺服器急單湧進，預
1360,期將自今年第季發酵至明年，今年伺服器相關營收至少年增~成
1360,事業之外，台達電在電動車事業上也同步喊衝，今年首季電動車相關營收年增率高達
1360,，相關事業首度獲利，預期本季來自電動車業務將會翻倍增長，由於電動車基期較低
1360,，預估將是今年成長幅度最大的應用，其次是基礎建設如儲能充電樁等設施
1360,美系外資看好伺服器將成為科技產業成長新亮點，點名看好包括晶圓代工客製化晶片
1360,電源供應器散熱組裝等五大領域個股，台達電也列名其中
1360,此外，亞系外
1360,資最新報告也看好台達電在伺服器的需求強勁下，將可扺消下半年消費性電子需求的疲
1360,軟
1360,亞系外資除看好台達電在伺服器的優勢，同時也看好台達電人工智慧和電動汽車相
1360,關銷售的強勁成長，調高台達電今明年獲利預估，調高幅度分別為，同時重申買
1360,進評等，目標價由元調高至元
1360,心得/評論
1360,近五個交易日已經漲了
1360,搭配外資再趁機調高目標價
1360,不過版友們在就開始嫌太貴了
1360,讓我們再觀察會兒
1361,標題//八大公股銀行買賣超排行
1361,來源玩股網
1361,網址
1361,/////
1361,內文
1361,手機介面圖片好讀版
1361,///
1361,以下資訊依張數排列
1361,買超賣超
1361,排名股票張數排名股票張數
1361,華航
1361,群益台灣精選高息
1361,群創
1361,大同
1361,長榮航
1361,國泰永續高股息
1361,聯電
1361,神達
1361,元大ＡＡＡ至Ａ公司債
1361,元大台灣
1361,台積電
1361,緯創
1361,英業達
1361,協易機
1361,長榮
1361,國泰台灣Ｇ
1361,大成鋼
1361,廣達
1361,國泰智能電動車
1361,凌陽
1361,富邦恒生國企正
1361,技嘉
1361,中信關鍵半導體
1361,堤維西
1361,恩德
1361,復華香港正
1361,欣興
1361,富邦台灣半導體
1361,所羅門
1361,長榮航太
1361,奇鋐
1361,中興電
1361,元大滬深正
1361,元大高股息
1361,伍豐
1361,華經
1361,大聯大
1361,元大台灣高息低波
1361,台玻
1361,南電
1361,高鋒
1361,立端
1361,華新
1361,元大金
1361,華星光
1361,東元
1361,復華台灣科技優息
1361,和碩
1361,漢翔
1361,期元大ＳＰ原油反
1361,驊宏資
1361,合庫金
1361,友訊
1361,中信高評級公司債
1361,精英
1361,富邦特選高股息
1361,晟銘電
1361,虹堡
1361,聚陽
1361,達運
1361,ＦＴ臺灣Ｓｍａｒｔ
1361,大亞
1361,康和證
1361,精剛
1361,光寶科
1361,康舒
1361,榮剛
1361,定穎投控
1361,精拓科
1361,上述張數排名中漲跌超過
1361,買超
1361,聚陽
1361,光寶科
1361,賣超
1361,華航
1361,大同
1361,神達
1361,協易機
1361,恩德
1361,所羅門
1361,華經
1361,驊宏資
1361,虹堡
1361,達運
1361,精拓科
1361,買超金額排行賣超金額排行
1361,台積電
1361,賣了億
1361,長榮
1361,華航
1361,技嘉
1361,廣達
1361,元大台灣
1361,群益台灣精選高息
1361,南電
1361,賣超漲停顆燈
1361,油
1361,長老買油，賣油反
1361,若有發現問題，請留言通知我
1362,原文標題台達深夜重訊拋震撼彈宣布完全收購德國
1362,原文連結
1362,/////
1362,發布時間
1362,//
1362,記者署名方韋傑
1362,原文內容
1362,電源大廠台達電今日宣布將透過子公司
1362,以億歐元約新台幣億元向
1362,以及，收購車用高壓混合式零組件領導公司
1362,及其旗下子公司集團股權，強化電動車布局
1362,營運總部位於德國，為車用高壓混合式零組件企業，在混合式機構零組件領域具備先進
1362,設計及製造能力，應用領域包括車用醫療及工業，客戶涵蓋全球知名車廠與級
1362,供應商
1362,台達電表示，此次收購後，將結合台達零組件事業群在電動車用電子零組件的技術實力與產
1362,"品線，有助於強化電動車電池管理系統,的布局，未來"
1362,亦能整合雙方研發及製造資源，加速台達在電動車領域的整體發展
1362,台達電執行長鄭平說，電動車是全球產業的大趨勢，也是台達未來年雙位數成長目標的動
1362,能之，台達已成功為全球主要車廠開發電動車動力與電控方案，同時提供風扇車用磁性
1362,元件與被動元件等產品
1362,台達電看好在電動車高壓混合式零組件的優異能力與豐富經驗，與台達長期耕耘的電力
1362,電子核心技術能夠相輔相成，相信在加入後，將能協助集團進步整合相關的車用零組
1362,件，拓展電動車產品組合，使整體布局更加全面
1362,執行長提到，電動車是未來發展的策略方向，未來加入台達
1362,，透過雙方技術上的互補，能為客戶開發更高附加價值的產品，同時也希望能藉重台達的自
1362,動化生產能力及市場規模，提升整體競爭優勢，交易完成後，將繼續營運，原管理團隊
1362,也將持續帶領公司發展
1362,心得/評論
1362,台達積極布局電動車事業斥資億併購德國全部股份
1362,努力打造台灣第二座護國神山
1362,難怪這幾天股價噴成這樣
1363,台玻衝電子級玻纖布伺機擴產
1363,袁延壽台北報導
1363,年月日
1363,台玻日表示，看準高速通訊時代的需求，將持續提升電子級玻纖布等高附加價
1363,值產品生產比重，其中
1363,低介電玻纖布取得國際終端大廠認證並獲採用
1363,，並與美國歐文斯
1363,科寧合作玻璃纖維複合材料新窯，助產能提高效率增加，待整體玻纖市場回溫後，將會評估
1363,擴建產線
1363,台玻日召開股東會，由於去年每股虧損元，股東會通過不配發股利
1363,台玻指出，隨著時代來臨，全球資訊傳輸進入高頻高速時代，網通設備用印刷電路板必須
1363,使用低介電材料，才能有效達到高頻高速的性能要求
1363,台玻是美日後，全球第三家開發
1363,出用於高階印刷電路板的
1363,低介電玻纖布
1363,廠商，開始應用於設備
1363,台玻指出，低介電玻纖布在年與國內外各知名銅箔基板廠搭配，已陸續在各大國際終端
1363,廠取得認證，用於行動通訊基礎建設
1363,高階伺服器
1363,車載裝置
1363,高階顯卡
1363,等用途
1363,受到年新冠肺炎爆發影響，爆發期延後，但隨著各國建置持續進行，越來越多車廠
1363,投入電動車生產，台玻指出，將持續配合客戶需求，增加低介電玻纖布超薄布生產，並持
1363,續開發更薄附加價值更高之產品
1363,至於占台玻營收最大的平板玻璃事業，台玻指出，去年大陸嚴控房市，產業受到影響，不過
1363,今年開始大陸內需逐漸回溫，帶動經濟回復正軌，市場也看好開放後的各項商機，可望為大
1363,陸經濟注入強心針，對業界來說有正面益處
1363,台玻轉投資的實聯化工江蘇公司，去年純碱與氯化銨受惠供需吃緊，市場價格在年中達到歷
1363,史高位，全年業績創高，估今年行業景氣可維持獲利
1363,///
1363,幫大家畫重點，
1363,玻纖布
1363,，底部出量
1363,來了二根
1363,，
1364,原文標題
1364,熱門族群中興電漲停華城飆天價重電族群威力無法擋
1364,原文連結
1364,////
1364,發布時間
1364,記者署名
1364,時報資訊龍彩霖
1364,原文內容
1364,時報台北電押注升息近尾聲，周四美股掌聲回應，標普那指收月高點，費半
1364,逆勢下挫，台積電跌，拖累早盤殺低至元，澆熄電子股多頭熱情，資
1364,金轉往觀光電機等傳產股點火，缺電題材隨夏季氣溫升高吸引買盤歸隊，重電三雄中興
1364,電亮燈漲停，偕同華城大漲同寫歷史高，士電跟進強彈進逼歷史
1364,高點，大同樂事綠能東元亞力等同步勁揚，工具機族群
1364,恩德東台同步觸頂，力山跟進強彈闖新高，整體攻勢強悍，推升上
1364,市電機類指衝上點續創歷史高
1364,近來隨著綠能儲能題材發燒，重電電力設備股漲勢強勁，自去年月底以來，包括士電
1364,中興電亞力樂事綠能等波段漲幅逾，中
1364,興電業績亮眼漲勢卻於重電三雄中落後，昨獲外資反手買超張，今日在買盤搶
1364,進下強拉漲停，改寫天價元，領軍重電概念股重擂戰鼓，東元等再創波段高
1364,華城總座許逸德表示，能源轉型電力需求暢旺，在手訂單首破百億元，堪稱
1364,年來難得榮景，部分訂單能見度長達三年，今年營收獲利挑戰歷史巔峰，早盤度放量
1364,大漲，改寫天價元
1364,被元富投顧點名喊買的低調實在的重電之王士電攬台電強韌電網計畫綠能
1364,工程綠能發電充電樁商機於身，推測合理股價上看元，在買盤點火下放量彈升
1364,，距離歷史高點元僅差元
1364,機電大廠大同在綠能儲能族群比價效應下，近五日獲外資買超近萬張，今日股東
1364,會市場聚焦電力及新能源事業資產開發活化及股利發放相關議題，早盤延續昨日漲停攻
1364,勢度衝新高元
1364,台股日連紅後，短線漲多震盪，但中長期趨勢向上，建議逢回選股作多，可留意台積電
1364,及相關概念股相關應用電動車相關，傳產股仍看電力供應概念股綠色能源儲能
1364,和重電等軍工航太自行車航空觀光等
1364,編輯龍彩霖
1364,心得/評論
1364,"重電這二天又獲得資金青睞,昨天華城先衝今天換中興電衝出去"
1364,"綠能儲能電網重電相關再進入用電高峰的夏天,有機會再度成為市場資金的主流之"
1365,標的僑威
1365,分類空
1365,分析/正文基本上搭到電動車等等的題材現在就是炒作的好標的
1365,不過僑威感覺就已經是過熱了
1365,今天外資也不易外的出脫多張
1365,逢高獲利
1365,短時間內散戶大量進場
1365,要再拉高確實有難度
1365,營收的利多也要等到月底才會公布
1365,我認為這邊是可以佈個短空的部位
1365,進退場機制短期內看回檔到左右停損就看
1366,原文標題劉揚偉專訪美中交惡押注是鴻海去風險化環
1366,原文連結
1366,//////
1366,發布時間
1366,記者署名編譯湯淑君綜合外電
1366,原文內容
1366,鴻海科技集團富士康董事長劉揚偉接受英國國家廣播公司專訪時表示，隨著
1366,美中關係交惡，鴻海設法去風險化，正重新布局部分供應鏈，並大舉押注電動車
1366,，希望未來數年能拿下的全球電動車市占率
1366,劉揚偉在日刊出的專訪中強調，美中關係緊張升高，鴻海必須防範最糟情況發生
1366,他說
1366,我們期盼，和平與穩定是兩國領導人念茲在茲的事
1366,但身為企業和執行長，我必須思
1366,考，萬最糟情況發生該怎麼辦
1366,他表示，鴻海已著手進行企業延續規劃，某些生產線已遷出中國大陸轉往墨西哥和
1366,越南，尤其是與國家安全產品有關的產線
1366,指出，他指的也許是鴻海製造的資料
1366,中心伺服器，可能內含敏感資訊
1366,鴻海以代工製造等蘋果產品著稱，包辦逾半數蘋果裝置生產
1366,大客戶還包括
1366,微軟戴爾和亞馬遜
1366,多年來，產品在美國設計在中國大陸製造，然後銷往世界
1366,各地的營運模式成功，讓鴻海壯大成消費電子巨人
1366,但近年美中關係交惡，使鴻海成為兩
1366,大經濟體之間的夾心餅
1366,至於美中緊張升高是否對鴻海的商業模式倚賴美國設計與大陸製造構成壓力，劉揚偉
1366,說目前為止
1366,我們尚未見到
1366,他表示，些外國客戶敦促把生產移出中國大陸，但
1366,這是他們的決定，不是鴻海的決定
1366,他們的政府力促去風險化，然後他們告知我們
1366,除了地緣政治因素外，新冠肺炎疫情可能也是企業考慮降低在中國大陸曝險的另理由
1366,劉揚偉坦承，去年鄭州廠區爆發工人抗議和集體暴動事件，如今檢討起來，他當時應該以
1366,不同方式應變
1366,他說若同樣情況再度發生，我會決定全面停工
1366,劉揚偉並解釋，為何電動車是鴻海下個大好機會，因為電動車有如台大型
1366,，而鴻海大陸廠擅長製造相機模組連接器甚至手機背殼，而電動車最重要的是電池和
1366,馬達，正是鴻海得心應手的技術領域
1366,鴻海希望在未來數年掌握的全球電動車市占率，就家目前只生產寥寥幾款車的公司來
1366,說，是野心勃勃的目標
1366,但劉揚偉有把握這項豪賭終有回報
1366,他說沒道理在單地點製造電動車，所以很自然會把生產區域化
1366,他指出，鴻
1366,海的電動車廠將設在美國的俄亥俄州泰國印尼，甚至可能在印度設廠
1366,心得/評論
1366,看來鴻海終究還是選邊站了中國將來對於鴻海的重要性越來越低
1366,不過揚偉兄也直言美中關係緊張令他不得不做好最壞的打算
1366,不過股市還是那麼強應該沒人在管啥地緣關係了
1367,原文標題永豐投信兩檔指數成分股調整，昨收盤後生效
1367,原文連結
1367,///
1367,發布時間年月日週六上午
1367,記者署名劉居全
1367,原文內容
1367,財訊快報記者劉居全報導永豐投信兩檔台股指數成份股將進行定期調整，依臺
1367,灣指數公司資料，永豐智能車供應鏈追蹤之指數進行半年度成份股調整，這次
1367,共替換檔成份股
1367,永豐優息存股則進行年度成分股調整，這次僅調整檔成分股
1367,，替換率相對低，較能減輕過度換股的交易成本，本次調整自昨日盤後生效
1367,永豐投
1367,信表示，追蹤的指數，此次調整新增中興電華城中華大
1367,同飛宏啟碁等標的並剔除和大中鋼建大
1367,正崴友達台半等標的，指數成分股仍以台積電鴻海
1367,為主要權值持股
1367,追蹤之指數則替換新增檔成分股，並依最新股息殖利率進行成分股權重調整，金融
1367,股佔比，傳產佔比高達，新增傳產股有長榮南亞東元大
1367,成鋼等檔，剔除有台泥和泰車開發金新光金等
1367,檔標的
1367,永豐智能車供應鏈基金經理人林永祥表示，追蹤特選臺灣智能車供應鏈聯盟指
1367,數投資，成分股共精選檔智能車供應鏈，除掌握電動車之台廠供應鏈如汽車零組件
1367,車用電池車用晶片及充電設備外，更涵蓋電動車智能化趨勢股，以最近火紅的
1367,之相關應用概念股權重高達，為市場上智能電動車半導體相關中
1367,概念股涵蓋率相對高之
1367,林永祥指出，隨著全球電動車銷量持續攀升及產業規模需求強勁，將對相關供應鏈出現
1367,結構性變化，車用電池汽車電子車用半導體，以及公共充電站等產業需求看旺，此外
1367,，受惠伺服器高速傳輸等終端需求強勁，推動相關台廠規格升級新商
1367,機，本次新增標的廣納智能車台廠供應鏈商機，參與產業再升級的機會，適合作為投資人
1367,追求長期成長趨勢資產配置部位
1367,永豐優息存股基金經理人張怡琳表示，追蹤特選臺灣優選入息存股指數，選
1367,取產業穩定適合存股特性的金融與傳產成分股，且連續三年均獲利且配發現金股利者，依
1367,照市值排序精選檔股票，除了本次新增替換的個股外，也會按最新估算的年度股息殖利
1367,率，進行成分股權重調整，以掌握年度存股標的除權息行情，最新前十大成份股依序為長
1367,榮萬海大成鋼統中信金寶成豐泰上海商銀等，可望提供投資人相
1367,對穩定且有品質的息收來源
1367,此外，張怡琳說，成分股必須有穩定的配息政策才會進行納入成分股中，因此本次年度審
1367,核首度納入長榮，已連續三年獲利配發股利，今年殖利率更高達
1367,而今年金融業股
1367,利縮水，主要是反映去年獲利縮減，成分年度調整後整體金融股比例降為，傳產比重
1367,提高至，顯示指數能夠即時反應存股標的今年度的股息水準樣貌，未來永豐優息
1367,存股長期息收配發政策值得期待
1367,心得/評論
1367,整理下~
1367,永豐智能車供應鏈進出
1367,新增項目與績效
1367,中興電
1367,華城
1367,中華
1367,大同
1367,飛宏
1367,啟碁
1367,刪除項目與績效
1367,和大
1367,中鋼
1367,建大
1367,正崴
1367,友達
1367,台半
1367,永豐優息存股進出
1367,新增項目與績效
1367,南亞
1367,東元
1367,大成鋼
1367,長榮
1367,刪除項目與績效
1367,台泥
1367,和泰車
1367,開發金
1367,新光金
1367,~~~
1367,好啦以上也沒人在乎投信有賺就好
1367,風險投資人自己擔
1368,原文標題台版特斯拉董座沈瑋掏空億繳萬保證金得出國天
1368,原文連結
1368,///////
1368,發布時間
1368,記者署名聯合報記者林孟潔
1368,原文內容
1368,曾發表首款電動概念車喊話成為台版特斯拉的淳紳公司董事長沈
1368,瑋，因投資研發嚴重虧損，以非常規交易隱匿財報等方式，掏空公司億萬元，被
1368,檢方起訴，案件在法院審理中
1368,沈瑋以處理轉投資公司上市事務為由，聲請解除限制出境
1368,，台北地方法院裁定沈瑋提出萬元保證金後，准自月日至日解除限制出境出
1368,海
1368,淳紳公司首台新能源純電動車，由義大利著名跑車製造商擔綱
1368,造型設計，年月在大陸江西省贛州完成公路路測，正式投入量產，同月首次回台亮
1368,相，號稱要打造台版特斯拉
1368,沈瑋涉利用被駁回的專利技術，作價入股淳紳子公司香港商昶洧，陸續移
1368,轉淳紳重要研發成果及資產至昶洧，也調度淳紳員工到昶洧工作等，安排採購電池包專利
1368,使用權代理銷售電動轎跑車採購零組件等名義非常規交易，掏空億萬元
1368,檢
1368,方依違反證券交易法非常規交易特別背信等罪嫌起訴
1368,沈瑋聲請解除限制出境發還台灣及香港護照，指出他為了淳紳公司營運發展，有出境至
1368,香港新加坡親自處理轉投資公司於美國以方式上
1368,市的需求及必要
1368,台北地院指出，沈瑋提出相關公司之間信函，他主張有出國處理轉投資公司上市的需求，
1368,確實有所根據，審酌後准許沈瑋提出萬元保證金，解除月日至日期間的入出境
1368,限制，並從月日時起恢復限制沈瑋出境出海
1368,若沈瑋未遵期入境返台，即沒入保證
1368,金
1368,心得/評論
1368,"之前被起訴後還能漲波的神奇公司,"
1368,"現在董事長要解除出入境限制了,"
1368,板主要開個賭盤賭他會回國嗎
1369,幫你補充些分析
1369,///
1369,///
1369,截部份重點
1369,油封是什麼
1369,油封是機械設備最基本也是最關鍵的零組件，機械能否正常運轉，油封很重要
1369,當機械在運轉時會產生摩擦，為了減少摩擦力引起的耗損會使用油，當機械與機械之間
1369,的縫隙過大的時候，油就會滲漏進入機械，為了防止這些潤滑油進入或流出，所以需要使
1369,用油封環，阻止油溢出，同時也防止其他水分灰塵異物等滲入，延長機械的使用壽命
1369,油封環汽車關鍵零組件
1369,無論傳統燃油車或電動車，機械與機械的接縫處都會使用大量油封環
1369,墊片，包含引擎油封空調壓縮機油封致動器油封汽門油封動力轉向油封輪
1369,軸油封避震器油封，最大的不同是電動車引擎換成馬達，同樣需要使用油封，差別在
1369,於每輛傳統燃油車使用約二百個油封，電動車大約使用八○個，使
1369,用量大約會減少左右
1369,電動車專用油封
1369,電動車使用的油封數量變少，但技術層次卻大幅提升，傳統燃油車引擎通常以每分鐘
1369,",~,轉的速度運行，但電動車馬達的運行速度卻高達八倍，約,轉"
1369,，因為電動馬達高速運轉的時候效率最佳，對油封的難度次提高了好幾個檔次
1369,此外，電動車的變速箱通常只有層潤滑劑，當潤滑很少或沒有潤滑時，旋轉密封件在靜
1369,止段時間後將受到更高的摩擦力和黏滑效應，可能導致更多磨耗，並縮短密封件的壽命
1369,，以及動力損失，進而降低車輛的行駛距離
1369,換句話說，電動車的油封必須承受比燃油車高八倍的轉速，及缺乏潤滑的解決方
1369,案，所以誰能掌握電動車專用油封技術與訂單，就能在電動車時代獨霸方
1369,法人預估，茂順年每股稅後純益約元，年在擴產加漲價效應下不排除將有逾元
1369,實力
1369,再以第季獲利來看，全年上看元
1369,可以以存股的方式持有，等到價值被高估時再出清
1369,平均本益比~倍，所以目前股價不貴
1369,歷史高點是倍以上，股價過熱也是元以後
1369,但是這個部份估值不包含日後，電動車，年均複合成長率
1369,我想買，但本金不夠
1369,所以在其它分以上的股票
1370,印象中疫情爆發前
1370,大家三不五時就會說自己投資多神準
1370,靠全職操盤賺了多少
1370,根本不需要工作
1370,後來疫情爆發
1370,也誕生許多少年股神
1370,配合防疫需求
1370,大家待在家不用工作
1370,減少人群接觸
1370,也是剛好
1370,但自從升息之後股市跌大段
1370,不過也跌深反彈很久了
1370,元宇宙半導體電動車軍工這些概念股波接著波炒
1370,怎麼反而沒看到有人說要全職操盤的文章出現呢
1370,"""""""""""/"
1371,原文標題
1371,搶息族湧進單周爆增近萬名股東增逾千人
1371,原文連結
1371,///
1371,發布時間年月日上午
1371,記者署名李瑞瑾
1371,原文內容
1371,上周多檔股票型除息，搶息投資人紛紛加碼配息誘人的，根據集保結算所統計，上周群益台灣精選高息投資人爆增將近萬人，元大台灣高息低波也增加超過千多人
1371,"群益台灣精選高息本次配息元，年化配息率逾，吸引投資人買進領息，上周受益人數突破萬人來到,人，單周大增,人，位居除息人氣最旺"
1371,"元大台灣高息低波本次配息元，年化配息率近，上周也增加,位受益人，總受益人數來到萬,人"
1371,其它除息受益人變化不大，凱基優選高股息增加人，大華優利高填息增加人，國泰全球品牌則只增加人
1371,"雙月配息的永豐優息存股人數不增反減，單周投資人減少人，中信綠能及電動車上周大減,名投資人，月以來股價大漲，相對其配息元年化配息率，更吸引投資人獲利了結先下車"
1371,除此之外，還有檔股票將於日除息，為兆豐龍頭等權重，第二階段收益分配公告上調配息金額至元，年化配息率也有，上周投資人小增人
1371,未參與到上周的除息投資人，還有今明天可以買進領息
1371,心得/評論
1371,靈靈韮韮壓倒性的人踩人，所以底下的各位還有呼吸嗎
1371,喔喔對，都忘了這檔有平準金了
1372,標題外資買賣超排行
1372,來源台灣證交所
1372,網址
1372,////
1372,內文
1372,買超
1372,"群創,自營,"
1372,"友達,自營,"
1372,"台玻,"
1372,"旺宏,"
1372,"華航,"
1372,"中興電,"
1372,"期街口布蘭特正,"
1372,"英業達,"
1372,"大同,"
1372,"國泰智能電動車,"
1372,"長榮航,"
1372,"凌群,"
1372,"長榮,"
1372,"國泰永續高股息,"
1372,"奇鋐,"
1372,"事欣科,"
1372,"國泰台灣,"
1372,"新纖,"
1372,"鴻海,"
1372,"聯嘉,"
1372,"台塑,"
1372,"中華,"
1372,"佳世達,"
1372,"今皓,"
1372,"緯創,"
1372,"華碩,"
1372,"盛達,"
1372,"中工,"
1372,"聯發科,"
1372,"微星,"
1372,"瑞軒,"
1372,"飛宏,"
1372,"中鋼,"
1372,"農林,"
1372,"台亞,"
1372,"華南金,"
1372,"富采,"
1372,"台達電,"
1372,"同欣電,"
1372,"玉山金,"
1372,"元大台灣反,"
1372,"友訊,"
1372,"大聯大,"
1372,"期元大石油,"
1372,"雷虎,"
1372,"定穎投控,"
1372,"全訊,"
1372,"雲品,"
1372,"杏輝,"
1372,"雄獅,"
1372,賣超
1372,"復華富時不動產,"
1372,"金寶,"
1372,"元大滬深正,"
1372,"國際中橡,"
1372,"華新,"
1372,"華邦電,"
1372,"中鴻,"
1372,"神達,"
1372,"建準,"
1372,"遠傳,"
1372,"中環,"
1372,"聯合再生,"
1372,"藍天,"
1372,"南亞科,"
1372,"康舒,"
1372,"大亞,"
1372,"台泥,"
1372,"宏達電,"
1372,"國產,"
1372,"達運,"
1372,"富邦恒生國企正,"
1372,"聚陽,"
1372,"瀚宇博,"
1372,"啟碁,"
1372,"明泰,"
1372,"威盛,"
1372,"力積電,"
1372,"遠東新,"
1372,"輔信,"
1372,"晶豪科,"
